crypto1,crypto2,HR,correlation,spread_mean,spread_std,categories
TLM,BURGER,1.0026970515206362,0.9606735968392746,-3.4870403263237173,0.07985319517166062,Metaverse
JASMY,WAVES,0.9484716874242816,0.7851802738128407,-5.996859289884739,0.14785134854913642,Monitoring
JASMY,WRX,0.7127876120526779,0.8002090479569018,-3.9288155962680955,0.14318467872038038,Monitoring
JASMY,MDX,1.2303637327261447,0.7973937666666525,-2.157607479475495,0.14407717618863547,Monitoring
WAVES,ZEN,0.9157594051032037,0.8312490327323468,-1.3703827859541962,0.10987250331040807,Monitoring
WAVES,WRX,0.5774386561334816,0.7830764432184527,1.8268656675288908,0.12292225520988956,Monitoring
WAVES,MDX,1.0305375682412354,0.8067855946662901,3.3501805679424415,0.11677913146363741,Monitoring
ZEN,MDX,0.938128933071614,0.8091090738868009,4.665042051671919,0.10543066932032191,Monitoring
OMG,MDX,2.6004504352184314,0.8831585052487129,6.589018228445242,0.2137166713541094,Monitoring
OMG,REN,1.4846710364602949,0.9302485017121025,3.7790185511818053,0.16717825727430313,Monitoring
OMG,MLN,2.4539929224716355,0.9182338427490137,-7.354924270151441,0.1804404824210424,Monitoring
OMG,REEF,1.379972839501228,0.9649422476732392,8.362032286581059,0.11958131934755872,Monitoring
WRX,MDX,1.5864043100511211,0.9158194908459677,2.1193594592562945,0.10763996632874052,Monitoring
WRX,MLN,1.2964379631634915,0.8245892239614594,-5.803366522989328,0.1516355997247489,Monitoring
MDX,REN,0.43960593246024277,0.8110398849924856,-1.4337891112154866,0.09051812852885902,Monitoring
MDX,MLN,0.7755724836622993,0.8545004712887598,-4.872958721467568,0.08037680776476516,Monitoring
MDX,REEF,0.4325168138113167,0.8905200507891841,0.07183069448976238,0.07039542318369785,Monitoring
REN,MLN,1.4880750985990883,0.8886609481383486,-7.019689356126224,0.13090791740460886,Monitoring
REN,BETA,1.3468770857168562,0.763870986504231,0.681311429421159,0.18423546673641356,Monitoring
REN,REEF,0.8224212058989508,0.9178175115732565,2.4215394544615747,0.11333353569379293,Monitoring
MLN,BETA,0.8074660852531559,0.7668405932366876,4.930752795278173,0.10942122078253995,Monitoring
MLN,REEF,0.4934652380426419,0.9221622878387054,5.976619631657996,0.06594265943054617,Monitoring
BETA,REEF,0.3593606738580242,0.7071320767971213,-0.26943071713246236,0.11447922215259243,Monitoring
LDO,FXS,0.6815339861475904,0.8414583520459464,-0.6285410603834887,0.10423924632899575,liquid_staking
LDO,CHESS,0.4775729683302133,0.7733283010111595,1.5335107179762075,0.12231278378384511,liquid_staking
FXS,CHESS,0.6656548887050979,0.8730280255407424,3.1118358961033366,0.11615818306548388,liquid_staking
GALA,AXS,1.3506345005047387,0.9524422219303676,-6.163897449398301,0.1193983577713406,Gaming
GALA,SAND,1.276876291132197,0.9719063478967744,-2.634965256220116,0.09222437541646887,Gaming
GALA,MANA,1.287486518151974,0.9574111435786601,-2.553235157185337,0.11313252955086449,Gaming
GALA,ENJ,1.5596212419952002,0.9435190138832442,-1.8139089659023793,0.1298207196574513,Gaming
AXS,SAND,0.9050195458515408,0.9768609611551903,2.582357954628335,0.059096260531117294,Gaming
AXS,MANA,0.9149989352539645,0.9648850474232085,2.642281215779427,0.07257948754539995,Gaming
AXS,ENJ,1.1137886207310035,0.955506159515907,3.173871724878875,0.08150398087566096,Gaming
SAND,MANA,0.9975029504527697,0.9745281338724058,0.05524121162974733,0.06688613799406247,Gaming
SAND,ENJ,1.2170840555779299,0.9673340882720154,0.6380433050102716,0.07560674238207822,Gaming
MANA,ENJ,1.1925152428336243,0.9701517375242928,0.5526764646802046,0.07065837310731907,Gaming
MANA,SLP,0.8870287869439647,0.9116808010191112,4.640654903326936,0.11972628809595066,Gaming
ENJ,SLP,0.6881738496173674,0.8694158101424168,3.085953703735031,0.11711924125596468,Gaming
WAXP,SLP,0.6720840766232034,0.9104215220020989,1.263935147207513,0.09145488202329671,Gaming
CHZ,PSG,0.9747599629129619,0.9414546867978645,-3.779282134549324,0.10156407684707745,fan_token
CHZ,BAR,1.0275133786021386,0.928371789189588,-3.518285168148567,0.11196128273235555,fan_token
CHZ,SANTOS,1.098928100798503,0.9496134223756842,-3.841986763462627,0.09441959056036883,fan_token
CHZ,LAZIO,1.1877890707805692,0.9354430436343628,-3.404676547472477,0.10648591090415702,fan_token
CHZ,PORTO,1.372534366754663,0.9332890464741327,-3.481206173749436,0.10818757804854971,fan_token
CHZ,ACM,1.4843033890500268,0.9156096618170263,-3.5945767113802765,0.12112402726231349,fan_token
PSG,BAR,1.0510490938925126,0.983231339375753,0.27106287447201444,0.05306009756614766,fan_token
PSG,SANTOS,1.094677591456758,0.9794044085679217,-0.021749015396970547,0.05874711838518252,fan_token
PSG,LAZIO,1.2076813689416146,0.9847560377422226,0.39339113131783315,0.050609805304755805,fan_token
PSG,PORTO,1.3748214685952165,0.967915640088071,0.3317150565129677,0.07311089436771746,fan_token
PSG,ACM,1.4793334673033702,0.9448264251716935,0.22408931793399586,0.09530993066623061,fan_token
BAR,SANTOS,1.015055740617701,0.970807242615053,-0.24415023801001273,0.06528666925446888,fan_token
BAR,LAZIO,1.1054688612021681,0.9635851294286794,0.15281352772591425,0.07278286239247533,fan_token
BAR,PORTO,1.2816967217819597,0.9645922430235703,0.07824651765205498,0.07178774297934433,fan_token
BAR,ACM,1.4033551360782826,0.9581220313494572,-0.041401568397474636,0.07794307930455063,fan_token
SANTOS,LAZIO,1.0765894239484914,0.9811842501506045,0.40151534674008466,0.05026100792205191,fan_token
SANTOS,PORTO,1.2346641925521256,0.9715479251640398,0.33945813928883734,0.061655047306066545,fan_token
SANTOS,ACM,1.3138482610144564,0.9378974017102032,0.2545018836450311,0.09030842549350268,fan_token
LAZIO,PORTO,1.1386026283865847,0.983076010620561,-0.051229712224160506,0.04346398144150466,fan_token
LAZIO,ACM,1.2005174555886915,0.9403253450958561,-0.12072050724462305,0.08073106662920655,fan_token
PORTO,ACM,1.0631692025375707,0.9644886786502866,-0.06803999727066942,0.05410427126140054,fan_token
GALA,AXS,1.3506345005047387,0.9524422219303676,-6.163897449398301,0.1193983577713406,NFT
GALA,CHZ,1.2127316415412113,0.9323879627101748,-0.6734228019170049,0.14163078198697082,NFT
GALA,SAND,1.276876291132197,0.9719063478967744,-2.634965256220116,0.09222437541646887,NFT
GALA,MANA,1.287486518151974,0.9574111435786601,-2.553235157185337,0.11313252955086449,NFT
GALA,APE,0.6346101682022974,0.8873264410364109,-4.164625158751463,0.180689534260245,NFT
GALA,ENJ,1.5596212419952002,0.9435190138832442,-1.8139089659023793,0.1298207196574513,NFT
AXS,SAND,0.9050195458515408,0.9768609611551903,2.582357954628335,0.059096260531117294,NFT
AXS,MANA,0.9149989352539645,0.9648850474232085,2.642281215779427,0.07257948754539995,NFT
AXS,ENJ,1.1137886207310035,0.955506159515907,3.173871724878875,0.08150398087566096,NFT
AXS,CHR,1.1244913814278412,0.9105387500994745,4.185381572958509,0.11423381649845438,NFT
AXS,AUDIO,0.8876381074934239,0.859118507645564,3.298698260637367,0.14140989161664239,NFT
CHZ,MANA,0.9506139117225839,0.9194497616677696,-1.640133884015577,0.11845467866551045,NFT
SAND,MANA,0.9975029504527697,0.9745281338724058,0.05524121162974733,0.06688613799406247,NFT
SAND,ENJ,1.2170840555779299,0.9673340882720154,0.6380433050102716,0.07560674238207822,NFT
SAND,AUDIO,0.9833729673711881,0.8817807356003351,0.795582316711301,0.14067039635324052,NFT
MANA,ENJ,1.1925152428336243,0.9701517375242928,0.5526764646802046,0.07065837310731907,NFT
MANA,AUDIO,0.9796978488223254,0.8991958689302014,0.7325243605159819,0.12749064308429867,NFT
MANA,SLP,0.8870287869439647,0.9116808010191112,4.640654903326936,0.11972628809595066,NFT
ENJ,CHR,0.9805200399483913,0.9254821812918529,0.8490503458604043,0.0897903808915898,NFT
ENJ,AUDIO,0.8257094414797724,0.9315660917418194,0.15738538905599309,0.08618277087881941,NFT
ENJ,SLP,0.6881738496173674,0.8694158101424168,3.085953703735031,0.11711924125596468,NFT
CHR,AUDIO,0.7581761240063013,0.9062435700111822,-0.83767078714595,0.09458696907266888,NFT
CHR,SLP,0.6725415430155207,0.9001956223088969,2.1012331526423926,0.09743512225606019,NFT
WAXP,SLP,0.6720840766232034,0.9104215220020989,1.263935147207513,0.09145488202329671,NFT
AUDIO,SLP,0.7259110854275406,0.8128798811413054,2.88587232682604,0.15576187760412552,NFT
UNI,LDO,0.6434826078851491,0.7609551715683838,1.239174851410847,0.10584496286162207,defi
LDO,AAVE,0.7107683833762364,0.6993566860081125,-2.3388807120774566,0.13789441458464025,defi
LDO,KAVA,0.7556216399718191,0.6792692347935467,0.8636649924341987,0.14158234595426405,defi
LDO,CAKE,0.301402612346009,0.7203007057898203,0.48224135337146806,0.13382168598462083,defi
LDO,KLAY,0.6435121220622825,0.8414875852226424,1.8152693490924048,0.10423046297326817,defi
LDO,LUNC,0.32857389664904624,0.6573963762772422,3.735197716385956,0.14537435361721107,defi
LDO,CRV,0.47895413961610894,0.7378999739050909,0.8808233407514164,0.13020406660969638,defi
LDO,DYDX,0.5551036482712985,0.6653000471959186,0.2603749928274331,0.14402991383705,defi
AR,HOT,1.2407961852248344,0.9526763201826727,9.927127179769307,0.097875891427032,zone
PHA,ACA,0.4460878359736374,0.8194344793562806,-0.9564349306997647,0.12511186755200462,Polkadot
PHA,ATA,0.7089490590216099,0.9541457778116735,-0.5648306842330756,0.0653402857133752,Polkadot
PHA,REEF,0.6456146874188896,0.9422967892572637,1.873669790789543,0.07307531060145098,Polkadot
DOGE,ETC,0.9593886127729758,0.8803768287688545,-5.405231961259008,0.0651567788293623,pow
DOGE,ONT,0.6674564504060494,0.7709884166483386,-1.5412927958817433,0.08749154579955931,pow
ETC,RVN,0.48777587737378525,0.8853555667135034,4.8198796575496985,0.05861066764316417,pow
ETC,ZIL,0.518861525476147,0.8845655263890351,4.894836165552494,0.058799946846911096,pow
ETC,DCR,0.4925791382665672,0.8184007344465376,1.542224051168915,0.07244449539905241,pow
ETC,ONT,0.6382713795689252,0.8034451721978482,3.936300805820187,0.07505798104794345,pow
ETC,FLUX,0.3591512428460911,0.8630288000900173,3.1771898655253614,0.06368365241085033,pow
ETC,KDA,0.3198031552631767,0.8448474663396918,3.029558399481449,0.06744709001512283,pow
ETC,DGB,0.6619137479260144,0.9081890119490112,6.103775874273895,0.05276689929314334,pow
RVN,ZIL,1.006463414034847,0.9453206189943459,-0.06397401767634346,0.07462912369326487,pow
RVN,DCR,1.0355129965450263,0.94786862110666,-6.79153121071481,0.07291726811492079,pow
RVN,DASH,0.6825914822348704,0.9428506369096252,-6.380436436974813,0.07624763133752128,pow
RVN,FLUX,0.7260293381477951,0.9611799038581389,-3.374990076477521,0.06313758596528442,pow
RVN,DGB,1.253734460464249,0.9477264496453844,2.1358686925214396,0.07301396481444118,pow
ZIL,DCR,0.8994891177649612,0.8766119115272145,-6.321735022297492,0.10342033564989042,pow
ZIL,DASH,0.60463341334007,0.8891868666590517,-6.007367172631782,0.09833659514142548,pow
ZIL,FLUX,0.6440084996332875,0.9077389536068029,-3.344533671015392,0.09016765026201087,pow
ZIL,KDA,0.572875199258477,0.8877221192710242,-3.6094499721073507,0.0989459963801778,pow
ZIL,DGB,1.1542687834700873,0.9289733397580129,1.7464117111895994,0.07955287881023869,pow
ZEC,DCR,0.8795631493369735,0.9467475193144084,1.0115239223735213,0.06265433591155478,pow
DCR,DASH,0.6318243746970759,0.9534234250861865,0.4968456472091848,0.06317940255026126,pow
DCR,FLUX,0.6254795805069101,0.9046301447552694,3.2457993271307175,0.08926977356710926,pow
DCR,KDA,0.5945702917385253,0.9453851395076829,3.001242422499723,0.06827343534126257,pow
DCR,DGB,1.1122053676879304,0.9184802720552051,8.147724381011132,0.08283303501656923,pow
FLUX,DGB,1.5990855348238566,0.9130585366108714,6.976480009709887,0.12354610735897274,pow
KDA,DGB,1.7645073987604756,0.9164373138903638,8.145940780964263,0.13327620429005108,pow
BNB,CTK,0.6298180766183095,0.9074058132257332,5.859777878390331,0.06588394008685705,bnbchain
GALA,CAKE,0.7478990318426579,0.8800147414131514,-4.162535881407794,0.1860985774396315,bnbchain
GALA,TWT,1.3566633593162765,0.7368688816903886,-3.7186251267355215,0.2648915490301122,bnbchain
GALA,MBOX,1.1791485248897646,0.9216312592280772,-2.350739615549178,0.15205648320473591,bnbchain
GALA,CTK,1.5677336768095116,0.9037043965484319,-2.8840355927356995,0.16776504053086908,bnbchain
GALA,MDX,2.079307665681216,0.8211202470798389,1.8421179413374078,0.2236394341345495,bnbchain
CAKE,C98,1.568818737482812,0.8765638276440706,3.3771391105861426,0.221895425828842,bnbchain
CAKE,TLM,1.447614359331448,0.9029318248744722,6.904807439658625,0.19815065100053314,bnbchain
CAKE,MDX,2.644703121355113,0.8876013579244323,7.674218460499735,0.2123641135080521,bnbchain
TWT,C98,0.6624058555668972,0.8017958345071237,1.1961912640203636,0.12718203766705133,bnbchain
TWT,MDX,1.0266581353875002,0.7464414341090485,2.775047835510623,0.1416226633342088,bnbchain
ONT,C98,0.5241057401375735,0.8507867671372932,-0.7118777705477838,0.08339428436989821,bnbchain
C98,CTK,0.9385299753189208,0.822895148685599,-1.24402142513159,0.14637007892549198,bnbchain
C98,TLM,0.8665152733820962,0.9673141103664733,2.00976121978982,0.06532407097770214,bnbchain
C98,MDX,1.4888977622508008,0.8943245034799514,2.2239453385984596,0.1152578650083657,bnbchain
MBOX,CTK,1.258801256373337,0.928373191363566,-0.48447645660779115,0.11382050490926467,bnbchain
CTK,TLM,0.6882993635304854,0.8763393533180606,2.4687283132650024,0.10879878312481797,bnbchain
CTK,MDX,1.1689616013254962,0.8008185865291007,2.602980477825485,0.13527326575594067,bnbchain
TLM,MDX,1.6688431824942254,0.8979548095948005,0.11789868697420723,0.12655716523341076,bnbchain
MATIC,AXS,0.9652366374999739,0.9518007233604867,-2.044708088377031,0.08594587662659224,Launchpad
MATIC,SAND,0.9023732884198742,0.9604466778762818,0.4696041224950637,0.07802900130115675,Launchpad
MATIC,ONE,0.8615977475465081,0.9592558571440242,3.438837191138044,0.07917083363235762,Launchpad
MATIC,C98,0.9878104320557364,0.9081190661418954,1.4401250624981683,0.11732822052040907,Launchpad
AXS,SAND,0.9050195458515408,0.9768609611551903,2.582357954628335,0.059096260531117294,Launchpad
AXS,ONE,0.8342584612568836,0.9419292694402503,5.43379097118814,0.09278860151236129,Launchpad
AXS,BAND,1.118325053892836,0.9110366021968233,1.4829798707102329,0.11393035850050884,Launchpad
AXS,C98,0.9656521476168713,0.9002801275251198,3.513851661655531,0.12028153202694518,Launchpad
AXS,ALPHA,1.1096925188545244,0.81516176607632,4.436240966287626,0.16004895882343456,Launchpad
SAND,ALPHA,1.2393240943715549,0.8434342666256522,2.0785479905717312,0.16022720688665915,Launchpad
KAVA,SFP,-0.3320629110044293,-0.3930865363822867,-0.42635178103065174,0.15946619057744457,Launchpad
KAVA,ALPHA,0.6665773305524497,0.7801440083979104,1.3199558400966556,0.10849579526947915,Launchpad
ONE,BAND,1.2628930590348877,0.9112062192393708,-4.706775500982185,0.12851742101900665,Launchpad
ONE,C98,1.1387748633072015,0.9403232036739206,-2.3326626427239563,0.10615898113107672,Launchpad
BAND,C98,0.8243876335168068,0.9434538265440976,1.7506597978604492,0.07462009123558219,Launchpad
CELR,C98,0.7901653648786797,0.7940097354062946,-2.7932286836416167,0.15584186652220836,Launchpad
GRT,THETA,0.9006129698318956,0.78175077716082,-2.010490526461806,0.1624426677536438,Infrastructure
THETA,JASMY,0.8763559838671298,0.9253314456128744,4.551994990903148,0.08573379143487174,Infrastructure
